FREQ;REF_AREA;TABLENAME;INDICATOR;ACTIVITY;NUMBER_EMPL;LEGAL_FORM;SURVIVAL_AGE;TIME_PERIOD;OBS_VALUE;UNIT_MEASURE;UNIT_MULT;DECIMALS;OBS_STATUS;OBS_STATUS_1;CONF_STATUS;CONF_STATUS_1;DOMINANCE;SHARE_SECOND;COMMENT_OBS
A;FR;T11;EMPL_DTH;C33;_T;_T;_Z;2021;1222;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C33;_T;_T;_Z;2022;1398;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;E0;_T;_Z;2021;38;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;C_ICT;E0;_T;_Z;2022;22;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;E1T4;_T;_Z;2021;3;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C_ICT;E1T4;_T;_Z;2022;27;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;E5T9;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C_ICT;E5T9;_T;_Z;2022;21;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;EGE10;_T;_Z;2021;37;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;C_ICT;EGE10;_T;_Z;2022;44;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;_T;LL;_Z;2021;44;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C_ICT;_T;LL;_Z;2022;94;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C_ICT;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;_T;SP;_Z;2021;33;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C_ICT;_T;SP;_Z;2022;21;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;C_ICT;_T;_T;_Z;2021;77;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;C_ICT;_T;_T;_Z;2022;115;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;D;E0;_T;_Z;2021;55;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;D;E0;_T;_Z;2022;81;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;D;E1T4;_T;_Z;2021;21;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;D;E1T4;_T;_Z;2022;56;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;D;E5T9;_T;_Z;2021;7;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;D;E5T9;_T;_Z;2022;5;PN;0;0;B;;C;A;;;
A;FR;T11;EMPL_DTH;D;EGE10;_T;_Z;2021;10;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;D;EGE10;_T;_Z;2022;342;PN;0;0;B;;C;O;89;;
A;FR;T11;EMPL_DTH;D;_T;LL;_Z;2021;46;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;D;_T;LL;_Z;2022;421;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;D;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;D;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;D;_T;SP;_Z;2021;46;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;D;_T;SP;_Z;2022;62;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;D;_T;_T;_Z;2021;93;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;D;_T;_T;_Z;2022;483;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;E;E0;_T;_Z;2021;592;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;E;E0;_T;_Z;2022;537;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;E;E1T4;_T;_Z;2021;88;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;E;E1T4;_T;_Z;2022;161;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;E;E5T9;_T;_Z;2021;78;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;E;E5T9;_T;_Z;2022;48;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;E;EGE10;_T;_Z;2021;309;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;E;EGE10;_T;_Z;2022;128;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;E;_T;LL;_Z;2021;335;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;E;_T;LL;_Z;2022;278;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;E;_T;PA;_Z;2021;142;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;E;_T;PA;_Z;2022;40;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;E;_T;SP;_Z;2021;590;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;E;_T;SP;_Z;2022;558;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;E;_T;_T;_Z;2021;1068;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;E;_T;_T;_Z;2022;875;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;E0;_T;_Z;2021;21543;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;E0;_T;_Z;2022;18584;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;E1T4;_T;_Z;2021;11370;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;E1T4;_T;_Z;2022;14767;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;E5T9;_T;_Z;2021;2476;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;E5T9;_T;_Z;2022;2166;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;EGE10;_T;_Z;2021;1983;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;EGE10;_T;_Z;2022;2491;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;_T;LL;_Z;2021;14766;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;_T;LL;_Z;2022;16241;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;_T;PA;_Z;2021;6;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;_T;PA;_Z;2022;8;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;_T;SP;_Z;2021;22601;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;_T;SP;_Z;2022;21758;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;F;_T;_T;_Z;2021;37372;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;F;_T;_T;_Z;2022;38007;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;E0;_T;_Z;2021;24814;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;E0;_T;_Z;2022;19619;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;E1T4;_T;_Z;2021;6828;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;E1T4;_T;_Z;2022;12786;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;E5T9;_T;_Z;2021;911;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;E5T9;_T;_Z;2022;1827;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;EGE10;_T;_Z;2021;1002;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;EGE10;_T;_Z;2022;4105;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;_T;LL;_Z;2021;9054;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;_T;LL;_Z;2022;17065;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;_T;PA;_Z;2021;36;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;_T;PA;_Z;2022;47;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;_T;SP;_Z;2021;24465;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;_T;SP;_Z;2022;21225;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G;_T;_T;_Z;2021;33555;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G;_T;_T;_Z;2022;38337;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G45;E0;_T;_Z;2021;4269;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G45;E0;_T;_Z;2022;2615;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G45;E1T4;_T;_Z;2021;1463;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G45;E1T4;_T;_Z;2022;2245;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G45;E5T9;_T;_Z;2021;119;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G45;E5T9;_T;_Z;2022;317;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G45;EGE10;_T;_Z;2021;100;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G45;EGE10;_T;_Z;2022;493;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G45;_T;LL;_Z;2021;1683;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G45;_T;LL;_Z;2022;2826;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G45;_T;PA;_Z;2021;3;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G45;_T;PA;_Z;2022;4;PN;0;0;B;;C;O;100;;
A;FR;T11;EMPL_DTH;G45;_T;SP;_Z;2021;4265;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G45;_T;SP;_Z;2022;2840;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G45;_T;_T;_Z;2021;5951;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G45;_T;_T;_Z;2022;5670;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G46;E0;_T;_Z;2021;5464;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G46;E0;_T;_Z;2022;3640;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G46;E1T4;_T;_Z;2021;1560;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G46;E1T4;_T;_Z;2022;2366;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G46;E5T9;_T;_Z;2021;237;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G46;E5T9;_T;_Z;2022;482;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G46;EGE10;_T;_Z;2021;371;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G46;EGE10;_T;_Z;2022;836;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G46;_T;LL;_Z;2021;2513;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G46;_T;LL;_Z;2022;3761;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G46;_T;PA;_Z;2021;1;PN;0;0;B;;C;O;100;;
A;FR;T12;EMPL_DTH;G46;_T;PA;_Z;2022;0;PN;0;0;B;;C;A;;;
A;FR;T11;EMPL_DTH;G46;_T;SP;_Z;2021;5117;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G46;_T;SP;_Z;2022;3563;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G46;_T;_T;_Z;2021;7632;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G46;_T;_T;_Z;2022;7324;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G47;E0;_T;_Z;2021;15081;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;E0;_T;_Z;2022;13364;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G47;E1T4;_T;_Z;2021;3805;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;E1T4;_T;_Z;2022;8175;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G47;E5T9;_T;_Z;2021;555;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;E5T9;_T;_Z;2022;1028;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G47;EGE10;_T;_Z;2021;531;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;EGE10;_T;_Z;2022;2777;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G47;_T;LL;_Z;2021;4858;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;_T;LL;_Z;2022;10478;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G47;_T;PA;_Z;2021;32;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;_T;PA;_Z;2022;43;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G47;_T;SP;_Z;2021;15082;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;_T;SP;_Z;2022;14822;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G47;_T;_T;_Z;2021;19973;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G47;_T;_T;_Z;2022;25344;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;E0;_T;_Z;2021;580;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G471;E0;_T;_Z;2022;460;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;E1T4;_T;_Z;2021;682;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G471;E1T4;_T;_Z;2022;1221;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;E5T9;_T;_Z;2021;138;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G471;E5T9;_T;_Z;2022;359;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;EGE10;_T;_Z;2021;137;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G471;EGE10;_T;_Z;2022;1023;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;_T;LL;_Z;2021;919;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G471;_T;LL;_Z;2022;2442;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;_T;PA;_Z;2021;5;PN;0;0;B;;C;O;100;;
A;FR;T12;EMPL_DTH;G471;_T;PA;_Z;2022;3;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;_T;SP;_Z;2021;614;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G471;_T;SP;_Z;2022;617;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G471;_T;_T;_Z;2021;1537;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G471;_T;_T;_Z;2022;3062;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;E0;_T;_Z;2021;410;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G472;E0;_T;_Z;2022;403;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;E1T4;_T;_Z;2021;564;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G472;E1T4;_T;_Z;2022;1306;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;E5T9;_T;_Z;2021;45;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G472;E5T9;_T;_Z;2022;92;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;EGE10;_T;_Z;2021;14;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;G472;EGE10;_T;_Z;2022;71;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;_T;LL;_Z;2021;556;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G472;_T;LL;_Z;2022;1219;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;_T;PA;_Z;2021;1;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G472;_T;PA;_Z;2022;3;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;_T;SP;_Z;2021;476;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G472;_T;SP;_Z;2022;650;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G472;_T;_T;_Z;2021;1033;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G472;_T;_T;_Z;2022;1872;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G473;E0;_T;_Z;2021;8;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G473;E0;_T;_Z;2022;10;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G473;E1T4;_T;_Z;2021;60;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G473;E1T4;_T;_Z;2022;89;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G473;E5T9;_T;_Z;2021;10;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;G473;E5T9;_T;_Z;2022;14;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G473;EGE10;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G473;EGE10;_T;_Z;2022;39;PN;0;0;B;;C;A;;;
A;FR;T11;EMPL_DTH;G473;_T;LL;_Z;2021;66;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G473;_T;LL;_Z;2022;145;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G473;_T;PA;_Z;2021;3;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;G473;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G473;_T;SP;_Z;2021;8;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G473;_T;SP;_Z;2022;7;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G473;_T;_T;_Z;2021;77;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G473;_T;_T;_Z;2022;153;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G474;E0;_T;_Z;2021;203;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;E0;_T;_Z;2022;126;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G474;E1T4;_T;_Z;2021;139;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;E1T4;_T;_Z;2022;175;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G474;E5T9;_T;_Z;2021;24;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;E5T9;_T;_Z;2022;15;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G474;EGE10;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;EGE10;_T;_Z;2022;49;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G474;_T;LL;_Z;2021;197;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;_T;LL;_Z;2022;230;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G474;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;_T;PA;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G474;_T;SP;_Z;2021;170;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;_T;SP;_Z;2022;134;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G474;_T;_T;_Z;2021;367;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G474;_T;_T;_Z;2022;364;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G475;E0;_T;_Z;2021;329;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G475;E0;_T;_Z;2022;369;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G475;E1T4;_T;_Z;2021;297;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G475;E1T4;_T;_Z;2022;661;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G475;E5T9;_T;_Z;2021;49;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G475;E5T9;_T;_Z;2022;113;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G475;EGE10;_T;_Z;2021;27;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G475;EGE10;_T;_Z;2022;107;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G475;_T;LL;_Z;2021;419;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G475;_T;LL;_Z;2022;849;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G475;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G475;_T;PA;_Z;2022;25;PN;0;0;B;;C;A;;;
A;FR;T11;EMPL_DTH;G475;_T;SP;_Z;2021;283;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G475;_T;SP;_Z;2022;376;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G475;_T;_T;_Z;2021;702;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G475;_T;_T;_Z;2022;1251;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G476;E0;_T;_Z;2021;195;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G476;E0;_T;_Z;2022;278;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G476;E1T4;_T;_Z;2021;172;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G476;E1T4;_T;_Z;2022;429;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G476;E5T9;_T;_Z;2021;30;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G476;E5T9;_T;_Z;2022;38;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G476;EGE10;_T;_Z;2021;13;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;G476;EGE10;_T;_Z;2022;97;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G476;_T;LL;_Z;2021;183;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G476;_T;LL;_Z;2022;486;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G476;_T;PA;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G476;_T;PA;_Z;2022;0;PN;0;0;B;;C;A;;;
A;FR;T11;EMPL_DTH;G476;_T;SP;_Z;2021;227;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G476;_T;SP;_Z;2022;356;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G476;_T;_T;_Z;2021;410;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G476;_T;_T;_Z;2022;842;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;E0;_T;_Z;2021;2456;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;E0;_T;_Z;2022;2541;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;E1T4;_T;_Z;2021;1288;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;E1T4;_T;_Z;2022;2907;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;E5T9;_T;_Z;2021;207;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;E5T9;_T;_Z;2022;295;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;EGE10;_T;_Z;2021;175;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;EGE10;_T;_Z;2022;1005;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;_T;LL;_Z;2021;1727;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;_T;LL;_Z;2022;3743;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;_T;PA;_Z;2021;23;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;_T;PA;_Z;2022;11;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;_T;SP;_Z;2021;2376;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;_T;SP;_Z;2022;2994;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G477;_T;_T;_Z;2021;4127;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G477;_T;_T;_Z;2022;6748;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G478;E0;_T;_Z;2021;5936;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G478;E0;_T;_Z;2022;5956;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G478;E1T4;_T;_Z;2021;332;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G478;E1T4;_T;_Z;2022;841;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G478;E5T9;_T;_Z;2021;10;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;G478;E5T9;_T;_Z;2022;22;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G478;EGE10;_T;_Z;2021;0;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G478;EGE10;_T;_Z;2022;0;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G478;_T;LL;_Z;2021;200;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G478;_T;LL;_Z;2022;352;PN;0;0;B;;C;D;;;
A;FR;T11;EMPL_DTH;G478;_T;PA;_Z;2021;0;PN;0;0;B;;C;A;;;
A;FR;T12;EMPL_DTH;G478;_T;PA;_Z;2022;1;PN;0;0;B;;C;O;100;;
A;FR;T11;EMPL_DTH;G478;_T;SP;_Z;2021;6078;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G478;_T;SP;_Z;2022;6465;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G478;_T;_T;_Z;2021;6278;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G478;_T;_T;_Z;2022;6818;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G479;E0;_T;_Z;2021;4964;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G479;E0;_T;_Z;2022;3221;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G479;E1T4;_T;_Z;2021;271;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G479;E1T4;_T;_Z;2022;547;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G479;E5T9;_T;_Z;2021;41;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G479;E5T9;_T;_Z;2022;80;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G479;EGE10;_T;_Z;2021;165;PN;0;0;B;;;;;;
A;FR;T12;EMPL_DTH;G479;EGE10;_T;_Z;2022;385;PN;0;0;B;;;;;;
A;FR;T11;EMPL_DTH;G479;_T;LL;_Z;2021;592;PN;0;0;B;;C;D;;;
A;FR;T12;EMPL_DTH;G479;_T;LL;_Z;2022;1011;PN;0;0;B;;;;;;
